# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_646.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 64
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 17:30:00 PST,+0,+0,-1243.48,-1997.28,-1131.01,+2062.8
2000-01-01 17:40:00 PST,+0,+0,-1253.66,-2002.87,-1142.32,+2079.3
2000-01-01 17:50:00 PST,+0,+0,-1262.27,-1999.02,-1158.59,+2073.43
2000-01-01 18:00:00 PST,+0,+0,-1252.17,-1995.11,-1138.12,+2077.37
2000-01-01 18:10:00 PST,+0,+0,-1260.52,-1993.18,-1150.6,+2078.19
2000-01-01 18:20:00 PST,+0,+0,-1258.4,-2005.26,-1146.69,+2075.25
2000-01-01 18:30:00 PST,+0,+0,-1251.17,-2000.18,-1136.72,+2080.19
2000-01-01 18:40:00 PST,+0,+0,-1257.21,-2003.69,-1149.1,+2076.79
2000-01-01 18:50:00 PST,+0,+0,-1261.01,-1996.59,-1157.87,+2079.06
2000-01-01 19:00:00 PST,+0,+0,-1256.26,-1995.69,-1145.9,+2078.5
2000-01-01 19:10:00 PST,+0,+0,-1258.27,-1997.08,-1146.16,+2076.73
2000-01-01 19:20:00 PST,+0,+0,-1256.76,-2007.2,-1144.37,+2075.43
2000-01-01 19:30:00 PST,+0,+0,-1254.03,-2008.62,-1144.25,+2075.98
2000-01-01 19:40:00 PST,+0,+0,-1258.32,-2004.69,-1150.11,+2078.54
2000-01-01 19:50:00 PST,+0,+0,-1258.23,-1982.94,-1141.21,+2084.5
2000-01-01 20:00:00 PST,+0,+0,-1250.17,-2014.83,-1137.89,+2072.43
2000-01-01 20:10:00 PST,+0,+0,-1261.08,-2010.77,-1154.54,+2072.64
2000-01-01 20:20:00 PST,+0,+0,-1264.58,-1989.24,-1151.7,+2083.43
2000-01-01 20:30:00 PST,+0,+0,-1257.19,-2006.37,-1147.06,+2081.92
2000-01-01 20:40:00 PST,+0,+0,-1256.28,-2005.5,-1148.96,+2082
2000-01-01 20:50:00 PST,+0,+0,-1255.65,-2002.31,-1149.07,+2085.14
2000-01-01 21:00:00 PST,+0,+0,-1252.56,-2017.09,-1151,+2078.96
2000-01-01 21:10:00 PST,+0,+0,-1253.57,-2018.72,-1155.73,+2079
2000-01-01 21:20:00 PST,+0,+0,-1263.63,-2009.12,-1165.95,+2083.82
2000-01-01 21:30:00 PST,+0,+0,-1251.49,-2022.67,-1152.71,+2084.2
2000-01-01 21:40:00 PST,+0,+0,-1248.57,-2020.46,-1143.01,+2084.33
2000-01-01 21:50:00 PST,+0,+0,-1262.74,-2024.22,-1161.45,+2088.54
2000-01-01 22:00:00 PST,+0,+0,-1261.3,-2022.08,-1169.02,+2095.55
2000-01-01 22:10:00 PST,+0,+0,-1259.51,-2036.74,-1168.43,+2088.59
2000-01-01 22:20:00 PST,+0,+0,-1258.24,-2033.66,-1160.07,+2091.27
2000-01-01 22:30:00 PST,+0,+0,-1262.78,-2024.9,-1161.68,+2095.5
2000-01-01 22:40:00 PST,+0,+0,-1260.95,-2032.07,-1170.92,+2094.65
2000-01-01 22:50:00 PST,+0,+0,-1255.21,-2037.79,-1157.71,+2094.21
2000-01-01 23:00:00 PST,+0,+0,-1257.31,-2044.76,-1164.9,+2098.98
2000-01-01 23:10:00 PST,+0,+0,-1258.23,-2018.77,-1164.57,+2089.79
2000-01-01 23:20:00 PST,+0,+0,-1252.6,-2032.97,-1165.57,+2085.41
2000-01-01 23:30:00 PST,+0,+0,-1249.5,-2025.35,-1160.24,+2089.74
2000-01-01 23:40:00 PST,+0,+0,-1252.59,-2019.84,-1164.49,+2091.73
2000-01-01 23:50:00 PST,+0,+0,-1249.33,-2036.27,-1161.53,+2087.27
