# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_645.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 63
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 06:10:00 PST,+0,+0,-1306.78,-2000.6,-1153.81,+2092.87
2000-01-01 06:20:00 PST,+0,+0,-1302.75,-1989.25,-1148.99,+2098.13
2000-01-01 06:30:00 PST,+0,+0,-1295.82,-2001.77,-1141.05,+2089.9
2000-01-01 06:40:00 PST,+0,+0,-1300.18,-1993.66,-1149.76,+2092.33
2000-01-01 06:50:00 PST,+0,+0,-1293.4,-1995.29,-1148.28,+2089.97
2000-01-01 07:00:00 PST,+0,+0,-1285.9,-2005.62,-1151.64,+2089.73
2000-01-01 07:10:00 PST,+0,+0,-1282.98,-2016.05,-1157.06,+2085.74
2000-01-01 07:20:00 PST,+0,+0,-1270.77,-2013.98,-1140.98,+2086.21
2000-01-01 07:30:00 PST,+0,+0,-1267.05,-2017.11,-1161.14,+2088.88
2000-01-01 07:40:00 PST,+0,+0,-1274.59,-2025.12,-1176.6,+2084.17
2000-01-01 07:50:00 PST,+0,+0,-1259.88,-2021.34,-1159.72,+2089.48
2000-01-01 08:00:00 PST,+0,+0,-1255.39,-2043.86,-1158.09,+2085.05
2000-01-01 08:10:00 PST,+0,+0,-1254.36,-2036.54,-1160.53,+2090.64
2000-01-01 08:20:00 PST,+0,+0,-1261.86,-2021.56,-1166.08,+2101.37
2000-01-01 08:30:00 PST,+0,+0,-1258.09,-2044.78,-1172.88,+2094.41
2000-01-01 08:40:00 PST,+0,+0,-1254.49,-2043.23,-1161.48,+2095.12
2000-01-01 08:50:00 PST,+0,+0,-1251.31,-2044.86,-1168.14,+2094.8
2000-01-01 09:00:00 PST,+0,+0,-1257.18,-2036.09,-1182.34,+2097.31
2000-01-01 09:10:00 PST,+0,+0,-1247.34,-2053.75,-1175.43,+2092.32
2000-01-01 09:20:00 PST,+0,+0,-1243.98,-2041.74,-1156.05,+2100.07
2000-01-01 09:30:00 PST,+0,+0,-1246.75,-2048.94,-1168.29,+2095.38
2000-01-01 09:40:00 PST,+0,+0,-1240.97,-2061.63,-1169,+2090.59
2000-01-01 09:50:00 PST,+0,+0,-1241.73,-2049.71,-1176.45,+2096.98
2000-01-01 10:00:00 PST,+0,+0,-1239.79,-2054.82,-1182.78,+2098.68
2000-01-01 10:10:00 PST,+0,+0,-1236.69,-2071.36,-1180.23,+2089.73
2000-01-01 10:20:00 PST,+0,+0,-1234.67,-2066.55,-1174.67,+2089.46
2000-01-01 10:30:00 PST,+0,+0,-1233.93,-2056.64,-1181.54,+2095.88
2000-01-01 10:40:00 PST,+0,+0,-1233.23,-2060.12,-1181.32,+2093.71
2000-01-01 10:50:00 PST,+0,+0,-1226.11,-2072.37,-1176.36,+2089.3
2000-01-01 11:00:00 PST,+0,+0,-1226.71,-2061.94,-1174.22,+2092.5
2000-01-01 11:10:00 PST,+0,+0,-1227.58,-2060.37,-1182.63,+2094.58
2000-01-01 11:20:00 PST,+0,+0,-1227.49,-2062.23,-1181.79,+2089.02
2000-01-01 11:30:00 PST,+0,+0,-1223.08,-2064.26,-1181.48,+2089.33
2000-01-01 11:40:00 PST,+0,+0,-1220.33,-2067.91,-1178.27,+2088.31
2000-01-01 11:50:00 PST,+0,+0,-1224.72,-2069.69,-1188.36,+2086.09
2000-01-01 12:00:00 PST,+0,+0,-1229.61,-2058.8,-1188.03,+2089.53
2000-01-01 12:10:00 PST,+0,+0,-1222.56,-2063.36,-1185.95,+2090.52
2000-01-01 12:20:00 PST,+0,+0,-1221.18,-2068.86,-1180.94,+2087.6
2000-01-01 12:30:00 PST,+0,+0,-1221.65,-2065.9,-1184.7,+2092.31
2000-01-01 12:40:00 PST,+0,+0,-1222.05,-2062.86,-1180.14,+2092.84
2000-01-01 12:50:00 PST,+0,+0,-1227.87,-2064.64,-1187.9,+2093.88
2000-01-01 13:00:00 PST,+0,+0,-1229.25,-2069.57,-1189.46,+2093.19
2000-01-01 13:10:00 PST,+0,+0,-1231.71,-2064.52,-1182.39,+2094.22
2000-01-01 13:20:00 PST,+0,+0,-1234.57,-2064.52,-1184.84,+2096.33
2000-01-01 13:30:00 PST,+0,+0,-1235.3,-2068.61,-1177.55,+2094.28
2000-01-01 13:40:00 PST,+0,+0,-1243.1,-2060.95,-1181.31,+2097.68
2000-01-01 13:50:00 PST,+0,+0,-1249.11,-2055.87,-1180.51,+2098.55
2000-01-01 14:00:00 PST,+0,+0,-1252.18,-2064.25,-1175.11,+2093.4
2000-01-01 14:10:00 PST,+0,+0,-1253.67,-2057.51,-1174.71,+2097.09
2000-01-01 14:20:00 PST,+0,+0,-1264.6,-2045.65,-1179.26,+2100.95
2000-01-01 14:30:00 PST,+0,+0,-1265.32,-2041.78,-1175.6,+2106.09
2000-01-01 14:40:00 PST,+0,+0,-1259.66,-2058.91,-1172.07,+2097.92
2000-01-01 14:50:00 PST,+0,+0,-1254.07,-2038.58,-1166.04,+2090.18
2000-01-01 15:00:00 PST,+0,+0,-1251.29,-2040.74,-1165.26,+2093.7
2000-01-01 15:10:00 PST,+0,+0,-1250.17,-2046.73,-1158.87,+2088.86
2000-01-01 15:20:00 PST,+0,+0,-1244.58,-2059.52,-1161.39,+2086.01
2000-01-01 15:30:00 PST,+0,+0,-1250.86,-2042.04,-1160.6,+2090.27
2000-01-01 15:40:00 PST,+0,+0,-1256.5,-2025.24,-1166.68,+2097.66
2000-01-01 15:50:00 PST,+0,+0,-1250.41,-2035.36,-1154.95,+2090.45
2000-01-01 16:00:00 PST,+0,+0,-1247.34,-2030.64,-1151.44,+2090.58
2000-01-01 16:10:00 PST,+0,+0,-1254.68,-2046.13,-1165.61,+2082.08
2000-01-01 16:20:00 PST,+0,+0,-1248.28,-2036.65,-1147.94,+2084.58
2000-01-01 16:30:00 PST,+0,+0,-1258.05,-2041.11,-1168.38,+2080.33
2000-01-01 16:40:00 PST,+0,+0,-1255.26,-2018.94,-1143.4,+2088
2000-01-01 16:50:00 PST,+0,+0,-1257.6,-2005.34,-1146.13,+2083.18
2000-01-01 17:00:00 PST,+0,+0,-1253.03,-2014.16,-1150.38,+2074.7
2000-01-01 17:10:00 PST,+0,+0,-1249.13,-2021.21,-1144.19,+2072.56
2000-01-01 17:20:00 PST,+0,+0,-1261.92,-1991.11,-1159.3,+2076.25
2000-01-01 17:30:00 PST,+0,+0,-1243.22,-1999.47,-1130.74,+2062.28
2000-01-01 17:40:00 PST,+0,+0,-1253.45,-2004.67,-1142.1,+2078.87
2000-01-01 17:50:00 PST,+0,+0,-1262.11,-2000.67,-1158.4,+2073.03
2000-01-01 18:00:00 PST,+0,+0,-1251.97,-1997.09,-1137.88,+2076.9
2000-01-01 18:10:00 PST,+0,+0,-1260.27,-1995.53,-1150.32,+2077.62
2000-01-01 18:20:00 PST,+0,+0,-1258,-2008.03,-1146.34,+2074.59
2000-01-01 18:30:00 PST,+0,+0,-1250.77,-2003.28,-1136.34,+2079.46
2000-01-01 18:40:00 PST,+0,+0,-1256.85,-2005.93,-1148.81,+2076.26
2000-01-01 18:50:00 PST,+0,+0,-1260.76,-1998.96,-1157.58,+2078.49
2000-01-01 19:00:00 PST,+0,+0,-1256.05,-1998,-1145.63,+2077.94
2000-01-01 19:10:00 PST,+0,+0,-1258.02,-1999.62,-1145.86,+2076.12
2000-01-01 19:20:00 PST,+0,+0,-1256.6,-2009.4,-1144.12,+2074.9
2000-01-01 19:30:00 PST,+0,+0,-1253.86,-2010.52,-1144.03,+2075.52
2000-01-01 19:40:00 PST,+0,+0,-1258.15,-2006.22,-1149.92,+2078.17
2000-01-01 19:50:00 PST,+0,+0,-1258.08,-1985.2,-1140.96,+2083.95
2000-01-01 20:00:00 PST,+0,+0,-1249.99,-2016.57,-1137.69,+2072.01
2000-01-01 20:10:00 PST,+0,+0,-1260.92,-2012.86,-1154.31,+2072.13
2000-01-01 20:20:00 PST,+0,+0,-1264.39,-1991.92,-1151.4,+2082.78
2000-01-01 20:30:00 PST,+0,+0,-1256.98,-2008.51,-1146.81,+2081.41
2000-01-01 20:40:00 PST,+0,+0,-1256.07,-2008,-1148.67,+2081.4
2000-01-01 20:50:00 PST,+0,+0,-1255.45,-2004.98,-1148.78,+2084.5
2000-01-01 21:00:00 PST,+0,+0,-1252.4,-2019.21,-1150.76,+2078.45
2000-01-01 21:10:00 PST,+0,+0,-1253.4,-2020.38,-1155.54,+2078.6
2000-01-01 21:20:00 PST,+0,+0,-1263.49,-2011.03,-1165.74,+2083.36
2000-01-01 21:30:00 PST,+0,+0,-1251.33,-2024.32,-1152.51,+2083.8
2000-01-01 21:40:00 PST,+0,+0,-1248.41,-2022.29,-1142.8,+2083.89
2000-01-01 21:50:00 PST,+0,+0,-1262.59,-2026.21,-1161.23,+2088.06
2000-01-01 22:00:00 PST,+0,+0,-1261.11,-2024.02,-1168.79,+2095.08
2000-01-01 22:10:00 PST,+0,+0,-1259.37,-2038.69,-1168.21,+2088.12
2000-01-01 22:20:00 PST,+0,+0,-1258.11,-2035.6,-1159.86,+2090.8
2000-01-01 22:30:00 PST,+0,+0,-1262.65,-2026.66,-1161.48,+2095.08
2000-01-01 22:40:00 PST,+0,+0,-1260.82,-2034.01,-1170.71,+2094.18
2000-01-01 22:50:00 PST,+0,+0,-1255.08,-2039.42,-1157.52,+2093.82
2000-01-01 23:00:00 PST,+0,+0,-1257.18,-2046.72,-1164.69,+2098.5
2000-01-01 23:10:00 PST,+0,+0,-1258.13,-2020.55,-1164.38,+2089.36
2000-01-01 23:20:00 PST,+0,+0,-1252.49,-2034.31,-1165.42,+2085.08
2000-01-01 23:30:00 PST,+0,+0,-1249.4,-2027.16,-1160.04,+2089.29
2000-01-01 23:40:00 PST,+0,+0,-1252.49,-2021.89,-1164.28,+2091.22
2000-01-01 23:50:00 PST,+0,+0,-1249.23,-2038.07,-1161.34,+2086.83
