# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_671.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 66
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 04:30:00 PST,+2299.94,-137.091,-1312.08,-2002.83,-1124.02,+2087.12
2000-01-01 04:40:00 PST,+2314.61,-130.86,-1304.01,-1999.71,-1101.75,+2087.88
2000-01-01 04:50:00 PST,+2288.05,-148.557,-1320.67,-1992.66,-1115.41,+2085.61
2000-01-01 05:00:00 PST,+2298.88,-156.586,-1315.75,-1992.13,-1083.68,+2082.38
2000-01-01 05:10:00 PST,+2256.44,-181.556,-1348.37,-1978.88,-1114.28,+2079.43
2000-01-01 05:20:00 PST,+2262.5,-188.357,-1342.68,-1998.21,-1112.98,+2075.77
2000-01-01 05:30:00 PST,+2255.76,-188.969,-1354.93,-1969.02,-1092.5,+2081.37
2000-01-01 05:40:00 PST,+2265.94,-170.818,-1360.03,-1938.32,-1081.16,+2094.54
2000-01-01 05:50:00 PST,+2230.02,-222.222,-1372.62,-1974.16,-1088.12,+2075.16
2000-01-01 06:00:00 PST,+2255.73,-187.582,-1364.8,-1952.92,-1091.25,+2087.41
2000-01-01 06:10:00 PST,+2219.49,-221.817,-1386.01,-1961.21,-1106.86,+2078.11
2000-01-01 06:20:00 PST,+2238.51,-203.464,-1374.88,-1955.27,-1098.18,+2084.18
2000-01-01 06:30:00 PST,+2238.04,-210.894,-1367.25,-1966.04,-1087.22,+2075.62
2000-01-01 06:40:00 PST,+2227.04,-205.184,-1376.48,-1949.91,-1104.3,+2080.52
2000-01-01 06:50:00 PST,+2242.09,-196.295,-1362.92,-1960.98,-1101.53,+2075.57
2000-01-01 07:00:00 PST,+2255.52,-184.2,-1352.41,-1970.14,-1107.27,+2078.01
2000-01-01 07:10:00 PST,+2250.43,-190.487,-1347.61,-1987.91,-1118.16,+2071.27
2000-01-01 07:20:00 PST,+2282.37,-167.903,-1324.4,-1984.32,-1086.89,+2071.97
2000-01-01 07:30:00 PST,+2285.89,-147.432,-1318.92,-1986.74,-1124.42,+2079.92
2000-01-01 07:40:00 PST,+2252.02,-173.884,-1333.15,-2005.55,-1153.79,+2069.14
2000-01-01 07:50:00 PST,+2301.13,-138.106,-1304.17,-1997.24,-1121.11,+2079.28
2000-01-01 08:00:00 PST,+2308.02,-150.965,-1295.26,-2028.61,-1116.78,+2070.78
2000-01-01 08:10:00 PST,+2316.84,-130.963,-1292.85,-2018.57,-1120.92,+2080.37
2000-01-01 08:20:00 PST,+2319.37,-109.267,-1305.58,-1989.41,-1129.98,+2098.51
2000-01-01 08:30:00 PST,+2316.14,-126.949,-1298.91,-2027,-1142.92,+2086.05
2000-01-01 08:40:00 PST,+2329.2,-118.609,-1292.74,-2021.29,-1122.77,+2088.19
2000-01-01 08:50:00 PST,+2336.31,-109.69,-1284.87,-2028.44,-1133.08,+2087.73
2000-01-01 09:00:00 PST,+2325.23,-102.575,-1295.94,-2017.89,-1160.7,+2091.69
2000-01-01 09:10:00 PST,+2335.19,-110.887,-1280.18,-2042.72,-1148.54,+2084.72
2000-01-01 09:20:00 PST,+2359.06,-91.1521,-1271.13,-2020.8,-1111.29,+2098.05
2000-01-01 09:30:00 PST,+2342.98,-107.881,-1276.03,-2037.83,-1132.23,+2089.3
2000-01-01 09:40:00 PST,+2345.74,-112.766,-1267.8,-2057.27,-1135,+2081.27
2000-01-01 09:50:00 PST,+2352.72,-78.1984,-1273.29,-2025.42,-1151.45,+2096.75
2000-01-01 10:00:00 PST,+2357.68,-73.1533,-1269.54,-2033.91,-1162.09,+2099
2000-01-01 10:10:00 PST,+2351.33,-102.79,-1262.33,-2067.61,-1156.13,+2080.97
2000-01-01 10:20:00 PST,+2353.6,-94.1417,-1260.34,-2057.94,-1148.15,+2083.28
2000-01-01 10:30:00 PST,+2363.04,-66.6291,-1259.18,-2039.41,-1160.5,+2095.88
2000-01-01 10:40:00 PST,+2361.09,-69.7662,-1258.93,-2042.15,-1161.08,+2093.12
2000-01-01 10:50:00 PST,+2367.33,-79.2983,-1246.16,-2065.25,-1151.86,+2084.13
2000-01-01 11:00:00 PST,+2372.67,-63.9835,-1246.62,-2047.39,-1147.08,+2090.57
2000-01-01 11:10:00 PST,+2374.59,-53.9834,-1247.23,-2045.82,-1161.73,+2094.33
2000-01-01 11:20:00 PST,+2361.34,-68.6263,-1249.97,-2050.71,-1163.75,+2086.07
2000-01-01 11:30:00 PST,+2370.95,-58.683,-1241.83,-2052.62,-1161.9,+2087.78
2000-01-01 11:40:00 PST,+2375.87,-58.6729,-1236.92,-2058.03,-1155.92,+2086.22
2000-01-01 11:50:00 PST,+2358.84,-71.476,-1245.6,-2063.19,-1175.56,+2081.92
2000-01-01 12:00:00 PST,+2354.98,-65.3752,-1253.97,-2046.81,-1175.74,+2087.28
2000-01-01 12:10:00 PST,+2372.52,-51.6966,-1240.05,-2054.27,-1170.56,+2089.5
2000-01-01 12:20:00 PST,+2372.96,-62.3481,-1238.37,-2060.22,-1160.86,+2084.76
2000-01-01 12:30:00 PST,+2379.34,-48.1184,-1238.14,-2054.96,-1167.24,+2092.07
2000-01-01 12:40:00 PST,+2380.14,-48.3809,-1238.81,-2050.05,-1160.01,+2092.81
2000-01-01 12:50:00 PST,+2370.26,-58.2203,-1250.03,-2049.23,-1172.67,+2093.96
2000-01-01 13:00:00 PST,+2367.4,-70.4875,-1249.66,-2063.33,-1174.51,+2089.35
2000-01-01 13:10:00 PST,+2365.28,-73.1813,-1254.54,-2052.52,-1162.19,+2091.75
2000-01-01 13:20:00 PST,+2364.69,-76.1248,-1258.57,-2053.74,-1165.55,+2093.53
2000-01-01 13:30:00 PST,+2364.59,-95.155,-1255.75,-2068.55,-1150.37,+2085.91
2000-01-01 13:40:00 PST,+2354.41,-91.8223,-1272.85,-2046.55,-1158.18,+2094.81
2000-01-01 13:50:00 PST,+2347.26,-100.973,-1282.87,-2041.63,-1156.89,+2095.14
2000-01-01 14:00:00 PST,+2337.58,-133.063,-1287.03,-2057.92,-1144.43,+2083.7
2000-01-01 14:10:00 PST,+2339.87,-120.696,-1290.45,-2044.01,-1144.41,+2091.05
2000-01-01 14:20:00 PST,+2324.25,-121.843,-1310.03,-2024.21,-1152.41,+2097.04
2000-01-01 14:30:00 PST,+2334.1,-114.555,-1309.61,-2015.82,-1145.86,+2104.02
2000-01-01 14:40:00 PST,+2332.3,-133.384,-1300.88,-2043.64,-1140.25,+2089.71
2000-01-01 14:50:00 PST,+2333.43,-128.841,-1295.21,-2022.4,-1134.97,+2082.9
2000-01-01 15:00:00 PST,+2343.31,-113.972,-1289,-2023.19,-1132.25,+2088.91
2000-01-01 15:10:00 PST,+2319.43,-129.126,-1289.24,-2027.03,-1121.33,+2082.08
2000-01-01 15:20:00 PST,+2327.56,-133.344,-1278.07,-2050.08,-1124.24,+2075.08
2000-01-01 15:30:00 PST,+2321.24,-130.563,-1287.16,-2028.32,-1121.29,+2079.65
2000-01-01 15:40:00 PST,+2318.88,-110.551,-1297.67,-1998.25,-1133.98,+2093.65
2000-01-01 15:50:00 PST,+2319.98,-129.396,-1284.57,-2020.92,-1111.12,+2080.18
2000-01-01 16:00:00 PST,+2327.4,-118.839,-1278.73,-2017.41,-1104.93,+2081.12
2000-01-01 16:10:00 PST,+2292.36,-151.971,-1297.22,-2035.83,-1134.21,+2067.99
2000-01-01 16:20:00 PST,+2313.62,-133.429,-1286.84,-2014.12,-1101.88,+2075.33
2000-01-01 16:30:00 PST,+2280.42,-165.524,-1303.72,-2034.5,-1139.31,+2064.16
2000-01-01 16:40:00 PST,+2306.37,-138.274,-1295.22,-1999.37,-1090.27,+2076.81
2000-01-01 16:50:00 PST,+2286.43,-132.31,-1305.44,-1970.48,-1100.28,+2077.32
2000-01-01 17:00:00 PST,+2275.4,-149.476,-1299.3,-1993.66,-1110.07,+2063.43
2000-01-01 17:10:00 PST,+2281.86,-152.018,-1293.93,-1998.45,-1098.31,+2062.24
2000-01-01 17:20:00 PST,+2254.69,-142.675,-1318.09,-1957.81,-1128.96,+2070.05
2000-01-01 17:30:00 PST,+2276.65,-142.714,-1287.89,-1972.12,-1080.87,+2053.22
2000-01-01 17:40:00 PST,+2291.64,-135.67,-1299.22,-1975.47,-1094.06,+2071.3
2000-01-01 17:50:00 PST,+2246.13,-159.153,-1320.71,-1969.77,-1127.79,+2064.76
2000-01-01 18:00:00 PST,+2280.18,-140.454,-1297.46,-1972.95,-1087.31,+2067.17
2000-01-01 18:10:00 PST,+2258.26,-147.831,-1315.83,-1963.28,-1113.44,+2071.19
2000-01-01 18:20:00 PST,+2260.19,-160.722,-1309.46,-1984.89,-1102.86,+2064.47
2000-01-01 18:30:00 PST,+2289.77,-135.308,-1294.23,-1976.88,-1083.76,+2071.99
2000-01-01 18:40:00 PST,+2268.28,-151.289,-1306.07,-1982.73,-1108.02,+2065.47
2000-01-01 18:50:00 PST,+2260.96,-145.875,-1313.22,-1973.95,-1125.16,+2069.5
2000-01-01 19:00:00 PST,+2271.39,-142.736,-1305.42,-1966.02,-1101.91,+2071.16
2000-01-01 19:10:00 PST,+2267.76,-149.242,-1307.45,-1972.45,-1101.26,+2066.59
2000-01-01 19:20:00 PST,+2272.08,-161.102,-1303.04,-1994.19,-1098.1,+2059.76
2000-01-01 19:30:00 PST,+2275.29,-152.93,-1301.48,-1986.02,-1098.03,+2063.99
2000-01-01 19:40:00 PST,+2269.86,-147.229,-1309.19,-1975.03,-1108.28,+2070.35
2000-01-01 19:50:00 PST,+2278.73,-123.317,-1309.83,-1940.69,-1093.6,+2081.44
2000-01-01 20:00:00 PST,+2278.95,-156.469,-1294.87,-1996.22,-1087.35,+2058.87
2000-01-01 20:10:00 PST,+2248.37,-172.018,-1316.02,-1988.49,-1117.74,+2059.27
2000-01-01 20:20:00 PST,+2265.52,-145.919,-1317.4,-1962.43,-1110.69,+2072.85
2000-01-01 20:30:00 PST,+2280.24,-142.177,-1304.55,-1981.68,-1102.4,+2071.64
2000-01-01 20:40:00 PST,+2281.82,-139.638,-1302.42,-1983.58,-1105.62,+2070.91
2000-01-01 20:50:00 PST,+2293.07,-123.87,-1299.83,-1974.43,-1103.85,+2077.4
2000-01-01 21:00:00 PST,+2286.3,-143.42,-1294.73,-2002.97,-1108.67,+2065.01
2000-01-01 21:10:00 PST,+2281.5,-140.081,-1299.66,-1997.84,-1119.8,+2067.86
2000-01-01 21:20:00 PST,+2267.26,-140.969,-1316.32,-1980.63,-1135.85,+2074.72
2000-01-01 21:30:00 PST,+2301.65,-129.355,-1292.16,-2000.49,-1109.18,+2074.07
2000-01-01 21:40:00 PST,+2308.85,-127.012,-1287.05,-1998.32,-1093.16,+2073.64
2000-01-01 21:50:00 PST,+2283.85,-144.652,-1311.47,-1999.03,-1124.08,+2077.59
2000-01-01 22:00:00 PST,+2301.48,-118.749,-1307.52,-1992.73,-1137.41,+2089.28
2000-01-01 22:10:00 PST,+2291.95,-145.015,-1303.63,-2024.22,-1136.62,+2074.5
2000-01-01 22:20:00 PST,+2305.08,-137.424,-1299.33,-2017.61,-1119.12,+2077.91
2000-01-01 22:30:00 PST,+2302.21,-128.434,-1309.15,-1996.35,-1123.28,+2086.57
2000-01-01 22:40:00 PST,+2303.58,-126.099,-1305.32,-2008.96,-1139.31,+2085.53
2000-01-01 22:50:00 PST,+2319.78,-123.757,-1293.68,-2015.7,-1113.67,+2083.68
2000-01-01 23:00:00 PST,+2325.66,-125.549,-1293.89,-2031.23,-1124.92,+2086.3
2000-01-01 23:10:00 PST,+2310.86,-119.62,-1303.8,-1990.75,-1132.22,+2081.92
2000-01-01 23:20:00 PST,+2315.33,-124.117,-1294.61,-2009.26,-1132.89,+2076.17
2000-01-01 23:30:00 PST,+2332.23,-103.184,-1287.6,-1999.41,-1123.97,+2083.18
2000-01-01 23:40:00 PST,+2328.1,-100.613,-1292.07,-1992.53,-1130.39,+2086.04
2000-01-01 23:50:00 PST,+2313.73,-120.957,-1285.68,-2020.56,-1124.18,+2075.35
