# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_611.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 69
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 07:20:00 PST,+0,+0,+0,+0,-1086.29,+2069.77
2000-01-01 07:30:00 PST,+0,+0,+0,+0,-1124.05,+2078.22
2000-01-01 07:40:00 PST,+0,+0,+0,+0,-1152.39,+2066.57
2000-01-01 07:50:00 PST,+0,+0,+0,+0,-1119.9,+2077.21
2000-01-01 08:00:00 PST,+0,+0,+0,+0,-1115.56,+2068.82
2000-01-01 08:10:00 PST,+0,+0,+0,+0,-1119.3,+2078.1
2000-01-01 08:20:00 PST,+0,+0,+0,+0,-1129.45,+2096.58
2000-01-01 08:30:00 PST,+0,+0,+0,+0,-1142.52,+2084.44
2000-01-01 08:40:00 PST,+0,+0,+0,+0,-1121.9,+2086.74
2000-01-01 08:50:00 PST,+0,+0,+0,+0,-1131.32,+2085.93
2000-01-01 09:00:00 PST,+0,+0,+0,+0,-1159.75,+2089.86
2000-01-01 09:10:00 PST,+0,+0,+0,+0,-1147.85,+2083.39
2000-01-01 09:20:00 PST,+0,+0,+0,+0,-1109.85,+2096.73
2000-01-01 09:30:00 PST,+0,+0,+0,+0,-1131.05,+2087.87
2000-01-01 09:40:00 PST,+0,+0,+0,+0,-1133.03,+2079.48
2000-01-01 09:50:00 PST,+0,+0,+0,+0,-1150.9,+2095.97
2000-01-01 10:00:00 PST,+0,+0,+0,+0,-1160.82,+2097.66
2000-01-01 10:10:00 PST,+0,+0,+0,+0,-1155.39,+2079.5
2000-01-01 10:20:00 PST,+0,+0,+0,+0,-1147.37,+2082.02
2000-01-01 10:30:00 PST,+0,+0,+0,+0,-1159.78,+2094.99
2000-01-01 10:40:00 PST,+0,+0,+0,+0,-1160.22,+2091.69
2000-01-01 10:50:00 PST,+0,+0,+0,+0,-1151.28,+2083.24
2000-01-01 11:00:00 PST,+0,+0,+0,+0,-1146.82,+2090.04
2000-01-01 11:10:00 PST,+0,+0,+0,+0,-1160.53,+2093.15
2000-01-01 11:20:00 PST,+0,+0,+0,+0,-1163.25,+2085.1
2000-01-01 11:30:00 PST,+0,+0,+0,+0,-1161.76,+2087.08
2000-01-01 11:40:00 PST,+0,+0,+0,+0,-1155.21,+2085.34
2000-01-01 11:50:00 PST,+0,+0,+0,+0,-1175.04,+2080.93
2000-01-01 12:00:00 PST,+0,+0,+0,+0,-1175.65,+2086.58
2000-01-01 12:10:00 PST,+0,+0,+0,+0,-1169.79,+2088.7
2000-01-01 12:20:00 PST,+0,+0,+0,+0,-1160.45,+2083.66
2000-01-01 12:30:00 PST,+0,+0,+0,+0,-1166.42,+2091.33
2000-01-01 12:40:00 PST,+0,+0,+0,+0,-1159.3,+2091.91
2000-01-01 12:50:00 PST,+0,+0,+0,+0,-1172.52,+2093.28
2000-01-01 13:00:00 PST,+0,+0,+0,+0,-1174.36,+2088.65
2000-01-01 13:10:00 PST,+0,+0,+0,+0,-1161.03,+2090.66
2000-01-01 13:20:00 PST,+0,+0,+0,+0,-1164.89,+2092.52
2000-01-01 13:30:00 PST,+0,+0,+0,+0,-1150.36,+2085.06
2000-01-01 13:40:00 PST,+0,+0,+0,+0,-1157.3,+2093.63
2000-01-01 13:50:00 PST,+0,+0,+0,+0,-1155.96,+2094.2
2000-01-01 14:00:00 PST,+0,+0,+0,+0,-1143.97,+2082.09
2000-01-01 14:10:00 PST,+0,+0,+0,+0,-1142.41,+2088.86
2000-01-01 14:20:00 PST,+0,+0,+0,+0,-1149.3,+2094.2
2000-01-01 14:30:00 PST,+0,+0,+0,+0,-1145.17,+2101.9
2000-01-01 14:40:00 PST,+0,+0,+0,+0,-1138.91,+2087.77
2000-01-01 14:50:00 PST,+0,+0,+0,+0,-1132.5,+2080.39
2000-01-01 15:00:00 PST,+0,+0,+0,+0,-1131.42,+2087.1
2000-01-01 15:10:00 PST,+0,+0,+0,+0,-1120.5,+2080.3
2000-01-01 15:20:00 PST,+0,+0,+0,+0,-1123.28,+2073.41
2000-01-01 15:30:00 PST,+0,+0,+0,+0,-1118.82,+2077.49
2000-01-01 15:40:00 PST,+0,+0,+0,+0,-1131.55,+2091.5
2000-01-01 15:50:00 PST,+0,+0,+0,+0,-1109.23,+2077.63
2000-01-01 16:00:00 PST,+0,+0,+0,+0,-1103.65,+2079.18
2000-01-01 16:10:00 PST,+0,+0,+0,+0,-1132.84,+2065.89
2000-01-01 16:20:00 PST,+0,+0,+0,+0,-1100.5,+2073.28
2000-01-01 16:30:00 PST,+0,+0,+0,+0,-1138.9,+2062.35
2000-01-01 16:40:00 PST,+0,+0,+0,+0,-1089.66,+2075.09
2000-01-01 16:50:00 PST,+0,+0,+0,+0,-1099.65,+2075.68
2000-01-01 17:00:00 PST,+0,+0,+0,+0,-1108.82,+2061.19
2000-01-01 17:10:00 PST,+0,+0,+0,+0,-1096.59,+2059.91
2000-01-01 17:20:00 PST,+0,+0,+0,+0,-1126.58,+2067.67
2000-01-01 17:30:00 PST,+0,+0,+0,+0,-1079.34,+2050.86
2000-01-01 17:40:00 PST,+0,+0,+0,+0,-1093.88,+2069.67
2000-01-01 17:50:00 PST,+0,+0,+0,+0,-1127.54,+2062.6
2000-01-01 18:00:00 PST,+0,+0,+0,+0,-1086.69,+2064.94
2000-01-01 18:10:00 PST,+0,+0,+0,+0,-1112.03,+2068.95
2000-01-01 18:20:00 PST,+0,+0,+0,+0,-1101.98,+2062.33
2000-01-01 18:30:00 PST,+0,+0,+0,+0,-1082.69,+2069.77
2000-01-01 18:40:00 PST,+0,+0,+0,+0,-1107.01,+2063.12
2000-01-01 18:50:00 PST,+0,+0,+0,+0,-1124.3,+2067.69
2000-01-01 19:00:00 PST,+0,+0,+0,+0,-1100.75,+2068.91
2000-01-01 19:10:00 PST,+0,+0,+0,+0,-1100.78,+2064.44
2000-01-01 19:20:00 PST,+0,+0,+0,+0,-1096.92,+2057.16
2000-01-01 19:30:00 PST,+0,+0,+0,+0,-1096.54,+2061.52
2000-01-01 19:40:00 PST,+0,+0,+0,+0,-1106.82,+2067.83
2000-01-01 19:50:00 PST,+0,+0,+0,+0,-1092.81,+2079.85
2000-01-01 20:00:00 PST,+0,+0,+0,+0,-1085.89,+2056.54
2000-01-01 20:10:00 PST,+0,+0,+0,+0,-1116.52,+2056.56
2000-01-01 20:20:00 PST,+0,+0,+0,+0,-1109.36,+2070.16
2000-01-01 20:30:00 PST,+0,+0,+0,+0,-1101.26,+2069.66
2000-01-01 20:40:00 PST,+0,+0,+0,+0,-1105.31,+2069.5
2000-01-01 20:50:00 PST,+0,+0,+0,+0,-1102.84,+2075.09
2000-01-01 21:00:00 PST,+0,+0,+0,+0,-1107.58,+2062.88
2000-01-01 21:10:00 PST,+0,+0,+0,+0,-1119.23,+2066.09
2000-01-01 21:20:00 PST,+0,+0,+0,+0,-1134.47,+2072.48
2000-01-01 21:30:00 PST,+0,+0,+0,+0,-1107.77,+2071.9
2000-01-01 21:40:00 PST,+0,+0,+0,+0,-1092.25,+2071.86
2000-01-01 21:50:00 PST,+0,+0,+0,+0,-1122.92,+2075.01
2000-01-01 22:00:00 PST,+0,+0,+0,+0,-1136.54,+2087.31
2000-01-01 22:10:00 PST,+0,+0,+0,+0,-1135.47,+2072.45
2000-01-01 22:20:00 PST,+0,+0,+0,+0,-1117.73,+2075.67
2000-01-01 22:30:00 PST,+0,+0,+0,+0,-1122.98,+2084.75
2000-01-01 22:40:00 PST,+0,+0,+0,+0,-1138.3,+2083.36
2000-01-01 22:50:00 PST,+0,+0,+0,+0,-1112.5,+2081.97
2000-01-01 23:00:00 PST,+0,+0,+0,+0,-1122.76,+2083.89
2000-01-01 23:10:00 PST,+0,+0,+0,+0,-1132.2,+2080.22
2000-01-01 23:20:00 PST,+0,+0,+0,+0,-1132.97,+2074.46
2000-01-01 23:30:00 PST,+0,+0,+0,+0,-1122.23,+2081.01
2000-01-01 23:40:00 PST,+0,+0,+0,+0,-1128.56,+2083.9
2000-01-01 23:50:00 PST,+0,+0,+0,+0,-1124.01,+2074.11
