# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_633.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 56
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 04:20:00 PST,+2368.25,-72.3489,-1257.19,-2048.69,-1146.61,+2094.33
2000-01-01 04:30:00 PST,+2354.85,-72.9838,-1265.84,-2036.93,-1161.93,+2095.93
2000-01-01 04:40:00 PST,+2361.73,-71.3055,-1261.52,-2037.77,-1151.92,+2095.27
2000-01-01 04:50:00 PST,+2347.64,-80.2086,-1269.38,-2031.64,-1157.36,+2093.31
2000-01-01 05:00:00 PST,+2352.12,-85.3863,-1266.95,-2031.72,-1140.63,+2090.83
2000-01-01 05:10:00 PST,+2329.14,-96.8541,-1286.27,-2020.42,-1157.34,+2090.87
2000-01-01 05:20:00 PST,+2332.84,-100.741,-1282.48,-2031.8,-1155.9,+2088.7
2000-01-01 05:30:00 PST,+2329.08,-101.471,-1289.6,-2016.42,-1145.1,+2091.99
2000-01-01 05:40:00 PST,+2334.14,-90.8488,-1293.78,-1998.04,-1139.25,+2099.67
2000-01-01 05:50:00 PST,+2315.28,-118.596,-1299.63,-2017.43,-1142.46,+2089.56
2000-01-01 06:00:00 PST,+2329.38,-100.566,-1294.59,-2006.95,-1142.94,+2095.06
2000-01-01 06:10:00 PST,+2310.16,-118.663,-1305.79,-2011.32,-1152.57,+2090.29
2000-01-01 06:20:00 PST,+2318.51,-106.768,-1301.75,-2003.6,-1147.41,+2094.64
2000-01-01 06:30:00 PST,+2317.78,-112.746,-1294.62,-2012.47,-1139.75,+2087.34
2000-01-01 06:40:00 PST,+2312.45,-109.776,-1299,-2004.18,-1148.49,+2089.82
2000-01-01 06:50:00 PST,+2319.23,-104.024,-1292.32,-2007.31,-1146.9,+2087.07
2000-01-01 07:00:00 PST,+2327.28,-98.4412,-1285.22,-2014.77,-1150.62,+2087.51
2000-01-01 07:10:00 PST,+2324.3,-102.721,-1282.33,-2024.97,-1156.07,+2083.58
2000-01-01 07:20:00 PST,+2340.74,-90.2698,-1270.08,-2023.42,-1139.94,+2083.93
2000-01-01 07:30:00 PST,+2341.61,-80.2933,-1266.55,-2025.2,-1160.26,+2086.91
2000-01-01 07:40:00 PST,+2324.34,-93.0154,-1273.85,-2033.95,-1175.59,+2082.04
2000-01-01 07:50:00 PST,+2350.03,-74.8034,-1259.18,-2030.49,-1158.7,+2087.26
2000-01-01 08:00:00 PST,+2355.74,-82.073,-1254.61,-2050.62,-1157.27,+2083.44
2000-01-01 08:10:00 PST,+2360.2,-71.097,-1253.74,-2044.49,-1159.64,+2088.72
2000-01-01 08:20:00 PST,+2362.83,-59.4189,-1261.36,-2030,-1165.17,+2099.31
2000-01-01 08:30:00 PST,+2361.75,-69.0461,-1257.35,-2051.56,-1172.06,+2092.79
2000-01-01 08:40:00 PST,+2369.08,-64.6888,-1253.72,-2049.3,-1160.72,+2093.68
2000-01-01 08:50:00 PST,+2371.37,-59.3432,-1250.36,-2051.66,-1167.27,+2093.19
2000-01-01 09:00:00 PST,+2365.08,-55.1393,-1256.2,-2044.45,-1181.32,+2095.32
2000-01-01 09:10:00 PST,+2370.69,-60.6812,-1246.46,-2060.16,-1174.61,+2090.8
2000-01-01 09:20:00 PST,+2383.98,-50.2613,-1242.94,-2048.61,-1155.15,+2098.46
2000-01-01 09:30:00 PST,+2373.83,-58.7908,-1245.88,-2055.95,-1167.42,+2093.71
2000-01-01 09:40:00 PST,+2375.94,-61.6123,-1240.21,-2067.78,-1168.24,+2089.13
2000-01-01 09:50:00 PST,+2380.6,-44.4909,-1241.16,-2053.72,-1175.94,+2096.03
2000-01-01 10:00:00 PST,+2383.63,-41.8125,-1239.3,-2058.57,-1182.31,+2097.8
2000-01-01 10:10:00 PST,+2379.64,-57.3098,-1236.01,-2075.8,-1179.65,+2088.69
2000-01-01 10:20:00 PST,+2380.17,-52.8615,-1234.17,-2070.14,-1174.21,+2088.62
2000-01-01 10:30:00 PST,+2385.1,-38.1775,-1233.44,-2060.28,-1181.07,+2095.02
2000-01-01 10:40:00 PST,+2384.21,-40.6251,-1232.74,-2062.85,-1180.94,+2093.08
2000-01-01 10:50:00 PST,+2387.49,-45.2444,-1225.6,-2075.09,-1175.98,+2088.67
2000-01-01 11:00:00 PST,+2390.05,-37.1333,-1226.21,-2065.25,-1173.78,+2091.72
2000-01-01 11:10:00 PST,+2390.58,-31.8585,-1227.07,-2063.99,-1182.17,+2093.72
2000-01-01 11:20:00 PST,+2382.97,-39.4442,-1227,-2065.67,-1181.35,+2088.21
2000-01-01 11:30:00 PST,+2387.34,-34.3743,-1222.58,-2067.14,-1181.08,+2088.66
2000-01-01 11:40:00 PST,+2389.94,-34.474,-1219.83,-2070.4,-1177.91,+2087.73
2000-01-01 11:50:00 PST,+2380.28,-41.3472,-1224.22,-2072.42,-1187.99,+2085.45
2000-01-01 12:00:00 PST,+2378.58,-37.3371,-1229.12,-2062.77,-1187.54,+2088.58
2000-01-01 12:10:00 PST,+2387.45,-29.9769,-1222.05,-2066.95,-1185.5,+2089.68
2000-01-01 12:20:00 PST,+2388.65,-36.3374,-1220.69,-2071.44,-1180.58,+2087
2000-01-01 12:30:00 PST,+2392.29,-28.5543,-1221.15,-2069,-1184.29,+2091.58
2000-01-01 12:40:00 PST,+2392.88,-28.5388,-1221.56,-2065.9,-1179.74,+2092.12
2000-01-01 12:50:00 PST,+2388.84,-34.4643,-1227.39,-2067.21,-1187.54,+2093.28
2000-01-01 13:00:00 PST,+2387.33,-39.909,-1228.58,-2073.68,-1188.91,+2092.23
2000-01-01 13:10:00 PST,+2386.44,-41.6813,-1230.98,-2068.35,-1181.85,+2093.33
2000-01-01 13:20:00 PST,+2386.85,-42.8241,-1233.92,-2068.73,-1184.29,+2095.33
2000-01-01 13:30:00 PST,+2386.28,-52.1842,-1234.29,-2074.83,-1176.72,+2092.82
2000-01-01 13:40:00 PST,+2381.79,-51.3826,-1242.12,-2065.37,-1180.65,+2096.67
2000-01-01 13:50:00 PST,+2378.11,-55.7824,-1248.25,-2061.41,-1179.78,+2097.25
2000-01-01 14:00:00 PST,+2373.3,-73.3989,-1251.24,-2070.07,-1174.33,+2092.04
2000-01-01 14:10:00 PST,+2374.93,-66.6358,-1252.81,-2062.7,-1174.01,+2095.88
2000-01-01 14:20:00 PST,+2366.78,-66.6792,-1263.61,-2051.72,-1178.45,+2099.53
2000-01-01 14:30:00 PST,+2373.6,-62.6447,-1264.26,-2048.27,-1174.74,+2104.57
2000-01-01 14:40:00 PST,+2372.77,-73.3044,-1258.72,-2064.3,-1171.34,+2096.66
2000-01-01 14:50:00 PST,+2374.59,-69.738,-1253.24,-2045.48,-1165.19,+2088.54
2000-01-01 15:00:00 PST,+2380.12,-62.1733,-1250.28,-2047.45,-1164.38,+2092.12
2000-01-01 15:10:00 PST,+2360.79,-71.2663,-1249.29,-2051.29,-1158.23,+2087.81
2000-01-01 15:20:00 PST,+2365.64,-72.7819,-1243.85,-2063.94,-1160.8,+2084.98
2000-01-01 15:30:00 PST,+2361.8,-70.7344,-1250.17,-2049.79,-1159.71,+2088.41
2000-01-01 15:40:00 PST,+2361.05,-59.9204,-1255.78,-2033.4,-1165.74,+2095.7
2000-01-01 15:50:00 PST,+2359.8,-69.8273,-1249.47,-2044.33,-1153.88,+2088.31
2000-01-01 16:00:00 PST,+2362.43,-63.3268,-1246.4,-2040.29,-1150.31,+2088.26
2000-01-01 16:10:00 PST,+2345.26,-81.8753,-1253.85,-2052.57,-1164.8,+2080.56
2000-01-01 16:20:00 PST,+2355.83,-73.7864,-1247.51,-2042.62,-1147.19,+2083.16
2000-01-01 16:30:00 PST,+2337.71,-88.9713,-1257.23,-2049.6,-1167.39,+2078.29
2000-01-01 16:40:00 PST,+2350.38,-73.8552,-1254.56,-2029.05,-1142.28,+2085.54
2000-01-01 16:50:00 PST,+2336.36,-72.3544,-1256.98,-2012.94,-1145.27,+2081.35
2000-01-01 17:00:00 PST,+2328.47,-80.3597,-1252.35,-2022.28,-1149.46,+2072.74
2000-01-01 17:10:00 PST,+2331.87,-83.4074,-1248.55,-2027.58,-1143.46,+2071.03
2000-01-01 17:20:00 PST,+2315.08,-77.5952,-1261.21,-2000.37,-1158.26,+2074.01
2000-01-01 17:30:00 PST,+2322.53,-78.6217,-1242.23,-2006.61,-1129.83,+2060.59
2000-01-01 17:40:00 PST,+2337.28,-73.8613,-1252.47,-2012.92,-1141.09,+2076.91
2000-01-01 17:50:00 PST,+2310.86,-87.757,-1261.31,-2008.32,-1157.49,+2071.2
2000-01-01 18:00:00 PST,+2328.18,-75.388,-1251.17,-2007.17,-1136.75,+2074.46
2000-01-01 18:10:00 PST,+2317.64,-80.7862,-1259.39,-2004.3,-1149.29,+2075.52
2000-01-01 18:20:00 PST,+2318.49,-87.8905,-1256.91,-2016.7,-1145.26,+2072.53
2000-01-01 18:30:00 PST,+2334.74,-73.2741,-1249.76,-2012.4,-1135.24,+2077.28
2000-01-01 18:40:00 PST,+2323.7,-81.6246,-1255.75,-2015.14,-1147.68,+2074.07
2000-01-01 18:50:00 PST,+2319.55,-78.5878,-1259.81,-2009.3,-1156.39,+2076
2000-01-01 19:00:00 PST,+2324.88,-77.8738,-1255.14,-2006.92,-1144.58,+2075.8
2000-01-01 19:10:00 PST,+2322.56,-80.779,-1256.96,-2009.25,-1144.7,+2073.81
2000-01-01 19:20:00 PST,+2325.99,-86.3856,-1255.7,-2020.31,-1142.89,+2072.26
2000-01-01 19:30:00 PST,+2328.96,-82.9733,-1253.14,-2018.75,-1143.08,+2073.53
2000-01-01 19:40:00 PST,+2325.54,-81.1787,-1257.44,-2013.76,-1149.05,+2076.36
2000-01-01 19:50:00 PST,+2329.89,-67.3856,-1257.52,-1993.86,-1140.01,+2081.84
2000-01-01 20:00:00 PST,+2330.13,-85.1046,-1249.34,-2024.26,-1136.81,+2070.16
2000-01-01 20:10:00 PST,+2314.13,-93.5373,-1260.3,-2020.1,-1153.48,+2070.39
2000-01-01 20:20:00 PST,+2324.33,-77.7842,-1263.75,-2003.2,-1150.19,+2080.02
2000-01-01 20:30:00 PST,+2333.02,-77.112,-1256.23,-2017.46,-1145.8,+2079.24
2000-01-01 20:40:00 PST,+2333.73,-75.4556,-1255.34,-2017.85,-1147.58,+2079.01
2000-01-01 20:50:00 PST,+2339.86,-67.1528,-1254.72,-2014.08,-1147.75,+2082.29
2000-01-01 21:00:00 PST,+2336.43,-77.0068,-1251.71,-2028.55,-1149.72,+2076.18
2000-01-01 21:10:00 PST,+2334.78,-76.3826,-1252.8,-2028.18,-1154.67,+2076.72
2000-01-01 21:20:00 PST,+2328.12,-76.7157,-1262.87,-2019.22,-1164.83,+2081.37
2000-01-01 21:30:00 PST,+2347.36,-70.6614,-1250.73,-2031.61,-1151.69,+2082.04
2000-01-01 21:40:00 PST,+2351.67,-68.9306,-1247.82,-2029.95,-1141.94,+2082.03
2000-01-01 21:50:00 PST,+2341.2,-79.2937,-1262.04,-2033.63,-1160.4,+2086.26
2000-01-01 22:00:00 PST,+2351.95,-64.8533,-1260.48,-2031.37,-1167.95,+2093.31
2000-01-01 22:10:00 PST,+2346.57,-78.2664,-1258.74,-2046.77,-1167.31,+2086.16
2000-01-01 22:20:00 PST,+2354.6,-73.7357,-1257.52,-2043.84,-1158.95,+2088.8
2000-01-01 22:30:00 PST,+2354.48,-69.791,-1262.18,-2034.23,-1160.67,+2093.23
2000-01-01 22:40:00 PST,+2354.59,-69.1343,-1260.35,-2041.38,-1169.91,+2092.38
2000-01-01 22:50:00 PST,+2364.02,-67.1976,-1254.59,-2046.01,-1156.79,+2092.22
2000-01-01 23:00:00 PST,+2369.43,-67.563,-1256.7,-2054.99,-1163.8,+2096.49
2000-01-01 23:10:00 PST,+2362.21,-65.0603,-1257.74,-2028.18,-1163.58,+2087.49
2000-01-01 23:20:00 PST,+2364.48,-68.2551,-1252.07,-2040.06,-1164.78,+2083.69
2000-01-01 23:30:00 PST,+2373.39,-56.5749,-1249.01,-2034.12,-1159.3,+2087.6
2000-01-01 23:40:00 PST,+2370.59,-55.0758,-1252.14,-2029.41,-1163.49,+2089.38
2000-01-01 23:50:00 PST,+2357.53,-65.0184,-1248.84,-2045.23,-1160.58,+2085.08
