# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_650.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 59
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 04:00:00 PST,+2399.86,-19.2123,-1202.72,-2080.45,-1201.46,+2097.6
2000-01-01 04:10:00 PST,+2400.41,-18.2388,-1202.84,-2080.2,-1200.77,+2097.76
2000-01-01 04:20:00 PST,+2401.15,-17.7821,-1202.77,-2080.81,-1199.97,+2097.86
2000-01-01 04:30:00 PST,+2398.72,-18.4386,-1202.12,-2078.63,-1200.1,+2096.66
2000-01-01 04:40:00 PST,+2399,-18.1305,-1202.12,-2078.77,-1199.35,+2096.66
2000-01-01 04:50:00 PST,+2396.28,-19.6102,-1201.41,-2075.31,-1198.6,+2094.27
2000-01-01 05:00:00 PST,+2395.24,-20.0841,-1201.23,-2074.16,-1196.52,+2093.43
2000-01-01 05:10:00 PST,+2394.13,-22.0837,-1202.3,-2072.55,-1197.16,+2093.38
2000-01-01 05:20:00 PST,+2394.26,-22.0198,-1201.85,-2073.53,-1197.19,+2093.54
2000-01-01 05:30:00 PST,+2394.14,-22.7562,-1203.2,-2072.76,-1195.81,+2094.39
2000-01-01 05:40:00 PST,+2394.7,-22.3929,-1204.18,-2071.43,-1195.31,+2094.5
2000-01-01 05:50:00 PST,+2392.99,-24.8834,-1203.77,-2071.91,-1194.91,+2094.57
2000-01-01 06:00:00 PST,+2393.94,-22.9884,-1203.79,-2071.22,-1195.23,+2093.71
2000-01-01 06:10:00 PST,+2392.71,-24.9952,-1204.1,-2070.88,-1195.39,+2093.79
2000-01-01 06:20:00 PST,+2391.68,-23.7331,-1203.52,-2070.1,-1194.29,+2093.03
2000-01-01 06:30:00 PST,+2388.34,-23.9815,-1201.28,-2068.07,-1192.34,+2090.3
2000-01-01 06:40:00 PST,+2388.18,-24.0805,-1201.44,-2067.35,-1193.01,+2090.19
2000-01-01 06:50:00 PST,+2387.29,-23.1778,-1200.22,-2066.24,-1192.64,+2088.26
2000-01-01 07:00:00 PST,+2388.5,-22.3833,-1199.62,-2067.31,-1193.92,+2088.54
2000-01-01 07:10:00 PST,+2388.19,-22.4074,-1198.95,-2068.12,-1194.44,+2088.43
2000-01-01 07:20:00 PST,+2388.3,-20.9893,-1198.15,-2068.51,-1193.29,+2088.41
2000-01-01 07:30:00 PST,+2387.56,-19.8244,-1196.59,-2068.21,-1195.03,+2087.32
2000-01-01 07:40:00 PST,+2386.45,-21.0052,-1196.32,-2068.53,-1195.93,+2087.26
2000-01-01 07:50:00 PST,+2388.82,-19.2138,-1196.15,-2069.44,-1195.91,+2088.08
2000-01-01 08:00:00 PST,+2392.59,-18.7985,-1197.72,-2073.81,-1197.33,+2090.64
2000-01-01 08:10:00 PST,+2393.02,-17.8512,-1197.75,-2073.72,-1197.77,+2090.68
2000-01-01 08:20:00 PST,+2395.85,-17.2119,-1199.89,-2075.2,-1199.24,+2093.2
2000-01-01 08:30:00 PST,+2396.52,-17.2666,-1199.44,-2077.59,-1200.3,+2093.8
2000-01-01 08:40:00 PST,+2396.82,-16.8095,-1199.6,-2077.54,-1199.41,+2093.83
2000-01-01 08:50:00 PST,+2395.88,-15.9647,-1198.54,-2077.07,-1199.62,+2092.6
2000-01-01 09:00:00 PST,+2394.75,-15.9343,-1198.06,-2075.82,-1200.36,+2091.75
2000-01-01 09:10:00 PST,+2394.77,-15.8017,-1197.18,-2077.14,-1200.02,+2091.88
2000-01-01 09:20:00 PST,+2397.35,-15.3359,-1198.65,-2077.31,-1199.56,+2093.3
2000-01-01 09:30:00 PST,+2395.26,-15.9501,-1197.51,-2076.73,-1199.7,+2092.14
2000-01-01 09:40:00 PST,+2395.25,-15.6651,-1196.81,-2077.75,-1199.93,+2092
2000-01-01 09:50:00 PST,+2395.41,-14.4288,-1196.66,-2077.14,-1200.74,+2091.92
2000-01-01 10:00:00 PST,+2396.72,-14.2343,-1196.55,-2078.55,-1202.25,+2093.09
2000-01-01 10:10:00 PST,+2396.15,-15.1668,-1195.96,-2079.55,-1201.86,+2093.04
2000-01-01 10:20:00 PST,+2394.23,-14.6034,-1195.28,-2077.3,-1200.3,+2090.78
2000-01-01 10:30:00 PST,+2394.45,-13.5866,-1194.9,-2076.67,-1201.23,+2090.58
2000-01-01 10:40:00 PST,+2394.33,-13.7295,-1194.77,-2076.8,-1201.19,+2090.51
2000-01-01 10:50:00 PST,+2394,-13.7862,-1193.84,-2077.81,-1200.89,+2090.68
2000-01-01 11:00:00 PST,+2394.11,-13.2369,-1194.14,-2076.8,-1200.66,+2090.15
2000-01-01 11:10:00 PST,+2394.39,-12.6957,-1194.04,-2076.94,-1201.54,+2090.07
2000-01-01 11:20:00 PST,+2391.04,-13.3134,-1192.57,-2074.56,-1199.87,+2087.56
2000-01-01 11:30:00 PST,+2390.56,-12.6387,-1191.83,-2074.53,-1199.74,+2087.1
2000-01-01 11:40:00 PST,+2390.64,-12.4747,-1191.66,-2074.84,-1199.54,+2087.12
2000-01-01 11:50:00 PST,+2389.08,-13.2189,-1191.02,-2074.44,-1199.71,+2086.74
2000-01-01 12:00:00 PST,+2389.22,-12.9255,-1191.96,-2073.85,-1199.32,+2086.61
2000-01-01 12:10:00 PST,+2389.75,-11.838,-1191.48,-2074.6,-1199.53,+2086.6
2000-01-01 12:20:00 PST,+2391,-12.5968,-1191.86,-2074.88,-1199.91,+2087.06
2000-01-01 12:30:00 PST,+2392.2,-11.8022,-1192.41,-2076.38,-1200.71,+2088.46
2000-01-01 12:40:00 PST,+2392.17,-11.9417,-1192.63,-2076.06,-1200.25,+2088.5
2000-01-01 12:50:00 PST,+2394.07,-12.9724,-1193.6,-2077.38,-1201.99,+2090.43
2000-01-01 13:00:00 PST,+2394.88,-13.0424,-1194.32,-2079.26,-1202.18,+2091.73
2000-01-01 13:10:00 PST,+2394.74,-13.5146,-1194.8,-2078.65,-1201.38,+2091.87
2000-01-01 13:20:00 PST,+2396.58,-13.7035,-1195.89,-2079.9,-1202.38,+2093.29
2000-01-01 13:30:00 PST,+2397.18,-14.6254,-1196.37,-2081.06,-1202.01,+2094.59
2000-01-01 13:40:00 PST,+2397.16,-15.0402,-1197.09,-2080.21,-1202.15,+2094.71
2000-01-01 13:50:00 PST,+2397.51,-15.5029,-1198.19,-2079.77,-1201.83,+2094.69
2000-01-01 14:00:00 PST,+2398.81,-17.5774,-1198.94,-2080.65,-1202.22,+2096.15
2000-01-01 14:10:00 PST,+2399,-17.1651,-1199.24,-2080.23,-1202.22,+2096.18
2000-01-01 14:20:00 PST,+2398.71,-17.6512,-1200.27,-2079.64,-1202.12,+2096.6
2000-01-01 14:30:00 PST,+2401.93,-17.2953,-1202.15,-2081.94,-1203.07,+2099.23
2000-01-01 14:40:00 PST,+2401.55,-17.7133,-1201.43,-2083.02,-1202.75,+2099.13
2000-01-01 14:50:00 PST,+2403.88,-17.7886,-1202.65,-2083.98,-1204.05,+2100.8
2000-01-01 15:00:00 PST,+2405.17,-16.9574,-1202.9,-2085.91,-1204.72,+2102.4
2000-01-01 15:10:00 PST,+2404.57,-17.7886,-1202.77,-2085.82,-1203.94,+2102.4
2000-01-01 15:20:00 PST,+2406.35,-17.151,-1203.06,-2088.38,-1204.96,+2103.56
2000-01-01 15:30:00 PST,+2406.62,-17.8653,-1203.8,-2087.18,-1205.04,+2103.94
2000-01-01 15:40:00 PST,+2406.89,-17.4463,-1204.4,-2086.05,-1205.57,+2103.93
2000-01-01 15:50:00 PST,+2404.71,-17.7307,-1203.32,-2085.6,-1203.42,+2102.58
2000-01-01 16:00:00 PST,+2402.65,-16.9932,-1202.2,-2083.6,-1202.12,+2100.39
2000-01-01 16:10:00 PST,+2401.6,-18.6159,-1201.96,-2084,-1202.91,+2100.3
2000-01-01 16:20:00 PST,+2400.93,-18.4438,-1201.28,-2082.46,-1201.38,+2099.83
2000-01-01 16:30:00 PST,+2399.31,-19.9204,-1200.81,-2081.63,-1202.35,+2098.84
2000-01-01 16:40:00 PST,+2399.82,-19.0853,-1201.79,-2080.19,-1200.21,+2098.93
2000-01-01 16:50:00 PST,+2391.46,-19.3136,-1198.19,-2072.52,-1196.47,+2091.97
2000-01-01 17:00:00 PST,+2386.21,-19.7605,-1194.89,-2069.21,-1194.71,+2087.81
2000-01-01 17:10:00 PST,+2386.28,-19.8349,-1194.7,-2069.6,-1194.26,+2087.91
2000-01-01 17:20:00 PST,+2381.04,-20.8257,-1192.79,-2062.63,-1193.33,+2083.3
2000-01-01 17:30:00 PST,+2372.34,-20.3401,-1187.39,-2055.72,-1187.21,+2075.34
2000-01-01 17:40:00 PST,+2372.51,-20.1643,-1187.7,-2055.26,-1187.53,+2075.35
2000-01-01 17:50:00 PST,+2365.76,-22.5847,-1184.45,-2050.02,-1186.41,+2071.43
2000-01-01 18:00:00 PST,+2366.84,-20.9377,-1184.78,-2051.52,-1184.94,+2072.45
2000-01-01 18:10:00 PST,+2366.44,-21.8004,-1185.05,-2051.05,-1185.78,+2072.54
2000-01-01 18:20:00 PST,+2367.55,-22.0835,-1185.4,-2053.03,-1186.01,+2073.79
2000-01-01 18:30:00 PST,+2369.76,-20.1583,-1186.36,-2054.61,-1185.83,+2074.82
2000-01-01 18:40:00 PST,+2369.21,-21.034,-1186.31,-2054.51,-1186.65,+2074.68
2000-01-01 18:50:00 PST,+2368.86,-20.8156,-1186.45,-2053.68,-1187.08,+2074.01
2000-01-01 19:00:00 PST,+2368.71,-20.6462,-1186.45,-2052.86,-1185.87,+2073.34
2000-01-01 19:10:00 PST,+2368.54,-20.8563,-1186.55,-2052.96,-1185.76,+2073.27
2000-01-01 19:20:00 PST,+2371.3,-21.0843,-1187.69,-2056.37,-1186.91,+2076.09
2000-01-01 19:30:00 PST,+2371.96,-20.9845,-1187.55,-2056.15,-1187.51,+2076.11
2000-01-01 19:40:00 PST,+2371.93,-21.0736,-1187.8,-2055.77,-1187.97,+2076.17
2000-01-01 19:50:00 PST,+2370.38,-20.1457,-1187.69,-2053.17,-1186.17,+2074.62
2000-01-01 20:00:00 PST,+2370.68,-20.6609,-1186.94,-2055.88,-1186.21,+2075.07
2000-01-01 20:10:00 PST,+2369.94,-21.966,-1187.24,-2055.12,-1187.25,+2075.1
2000-01-01 20:20:00 PST,+2373.87,-21.1492,-1189.51,-2056.02,-1188.72,+2077.27
2000-01-01 20:30:00 PST,+2375.62,-20.2949,-1189.72,-2059.47,-1189.18,+2079.33
2000-01-01 20:40:00 PST,+2375.69,-20.0686,-1189.6,-2059.56,-1189.4,+2079.24
2000-01-01 20:50:00 PST,+2377.28,-18.8472,-1190.66,-2060.35,-1189.74,+2079.58
2000-01-01 21:00:00 PST,+2376.82,-19.3037,-1189.98,-2061.33,-1189.85,+2079.54
2000-01-01 21:10:00 PST,+2376.81,-19.2694,-1189.92,-2061.33,-1190.3,+2079.52
2000-01-01 21:20:00 PST,+2379.01,-19.8281,-1191.81,-2062.1,-1192,+2081.28
2000-01-01 21:30:00 PST,+2382.67,-18.6828,-1192.44,-2065.71,-1192.84,+2083.8
2000-01-01 21:40:00 PST,+2382.74,-18.5222,-1192.53,-2065.58,-1192.01,+2083.82
2000-01-01 21:50:00 PST,+2388.16,-19.8018,-1196.08,-2070.46,-1195.89,+2089.18
2000-01-01 22:00:00 PST,+2391.21,-18.1587,-1197.14,-2072.82,-1197.87,+2091.05
2000-01-01 22:10:00 PST,+2390.59,-18.9884,-1196.63,-2073.76,-1197.63,+2091.08
2000-01-01 22:20:00 PST,+2393.38,-18.3581,-1198.36,-2075.21,-1197.89,+2092.53
2000-01-01 22:30:00 PST,+2394.93,-18.5025,-1199.53,-2075.28,-1198.72,+2093.55
2000-01-01 22:40:00 PST,+2395.08,-18.0975,-1199.01,-2076.06,-1199.72,+2093.5
2000-01-01 22:50:00 PST,+2396.78,-17.3719,-1199.88,-2078.11,-1199.14,+2094.91
2000-01-01 23:00:00 PST,+2402.45,-17.216,-1202.47,-2083.48,-1202.38,+2099.85
2000-01-01 23:10:00 PST,+2402.24,-17.6501,-1203.09,-2082.27,-1202.82,+2099.81
2000-01-01 23:20:00 PST,+2402.16,-17.4473,-1202.31,-2083.1,-1203.07,+2099.59
2000-01-01 23:30:00 PST,+2402.83,-16.0912,-1202.71,-2083.32,-1202.67,+2099.61
2000-01-01 23:40:00 PST,+2402.77,-16.1749,-1202.9,-2082.93,-1202.97,+2099.6
2000-01-01 23:50:00 PST,+2404.92,-16.5455,-1203.62,-2085.92,-1203.75,+2101.65
