# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_684.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 61
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 10:30:00 PST,+2361.66,-67.9588,+0,+0,-1160.27,+2095.2
2000-01-01 10:40:00 PST,+2358.48,-71.8963,+0,+0,-1160.9,+2092.02
2000-01-01 10:50:00 PST,+2365.66,-80.711,+0,+0,-1151.73,+2083.43
2000-01-01 11:00:00 PST,+2371.48,-65.0864,+0,+0,-1147.05,+2090.11
2000-01-01 11:10:00 PST,+2373.2,-55.3283,+0,+0,-1161.27,+2093.5
2000-01-01 11:20:00 PST,+2359.32,-70.2481,+0,+0,-1163.69,+2085.28
2000-01-01 11:30:00 PST,+2369.06,-60.1933,+0,+0,-1162,+2087.15
2000-01-01 11:40:00 PST,+2374.48,-59.9453,+0,+0,-1155.7,+2085.56
2000-01-01 11:50:00 PST,+2356.8,-73.1015,+0,+0,-1175.49,+2081.13
2000-01-01 12:00:00 PST,+2353.01,-66.9161,+0,+0,-1175.88,+2086.64
2000-01-01 12:10:00 PST,+2371.46,-52.7793,+0,+0,-1170.28,+2088.91
2000-01-01 12:20:00 PST,+2370.45,-64.3115,+0,+0,-1160.9,+2083.85
2000-01-01 12:30:00 PST,+2378.51,-49.0692,+0,+0,-1166.91,+2091.54
2000-01-01 12:40:00 PST,+2378.76,-49.7575,+0,+0,-1159.78,+2092.12
2000-01-01 12:50:00 PST,+2368.54,-59.7792,+0,+0,-1172.74,+2093.34
2000-01-01 13:00:00 PST,+2365.6,-72.0286,+0,+0,-1174.6,+2088.72
2000-01-01 13:10:00 PST,+2364.11,-74.4078,+0,+0,-1161.73,+2090.99
2000-01-01 13:20:00 PST,+2362.93,-77.75,+0,+0,-1165.38,+2092.74
2000-01-01 13:30:00 PST,+2362.18,-97.1669,+0,+0,-1150.58,+2085.12
2000-01-01 13:40:00 PST,+2352.59,-93.5414,+0,+0,-1157.91,+2093.92
2000-01-01 13:50:00 PST,+2345.61,-102.644,+0,+0,-1156.57,+2094.38
2000-01-01 14:00:00 PST,+2333.34,-136.408,+0,+0,-1144.6,+2082.28
2000-01-01 14:10:00 PST,+2335.92,-124.259,+0,+0,-1143.79,+2089.31
2000-01-01 14:20:00 PST,+2320.4,-125.447,+0,+0,-1151.24,+2094.97
2000-01-01 14:30:00 PST,+2328.7,-118.996,+0,+0,-1146.02,+2102.14
2000-01-01 14:40:00 PST,+2328.54,-136.877,+0,+0,-1139.93,+2088.12
2000-01-01 14:50:00 PST,+2330.05,-132.205,+0,+0,-1134.06,+2081.06
2000-01-01 15:00:00 PST,+2338.79,-117.52,+0,+0,-1132.26,+2087.35
2000-01-01 15:10:00 PST,+2314.97,-132.539,+0,+0,-1121.35,+2080.54
2000-01-01 15:20:00 PST,+2323.6,-136.477,+0,+0,-1124.14,+2073.66
2000-01-01 15:30:00 PST,+2318.59,-132.939,+0,+0,-1120.33,+2078.13
2000-01-01 15:40:00 PST,+2316.15,-112.904,+0,+0,-1133.06,+2092.14
2000-01-01 15:50:00 PST,+2315.26,-132.881,+0,+0,-1110.66,+2078.24
2000-01-01 16:00:00 PST,+2323.61,-121.838,+0,+0,-1104.66,+2079.59
2000-01-01 16:10:00 PST,+2288.4,-154.858,+0,+0,-1133.92,+2066.39
2000-01-01 16:20:00 PST,+2309.88,-136.106,+0,+0,-1101.57,+2073.79
2000-01-01 16:30:00 PST,+2275.81,-168.602,+0,+0,-1139.57,+2062.65
2000-01-01 16:40:00 PST,+2302.5,-141.016,+0,+0,-1090.35,+2075.43
2000-01-01 16:50:00 PST,+2282.83,-134.979,+0,+0,-1100.32,+2076
2000-01-01 17:00:00 PST,+2270.89,-152.715,+0,+0,-1109.9,+2061.69
2000-01-01 17:10:00 PST,+2277.73,-155.149,+0,+0,-1097.87,+2060.48
2000-01-01 17:20:00 PST,+2251.38,-145.3,+0,+0,-1128.12,+2068.37
2000-01-01 17:30:00 PST,+2272.44,-145.992,+0,+0,-1080.52,+2051.43
2000-01-01 17:40:00 PST,+2287.39,-139.036,+0,+0,-1094.36,+2069.87
2000-01-01 17:50:00 PST,+2240.37,-163.265,+0,+0,-1128.22,+2062.9
2000-01-01 18:00:00 PST,+2274.89,-144.174,+0,+0,-1087.52,+2065.34
2000-01-01 18:10:00 PST,+2253.96,-150.998,+0,+0,-1113.17,+2069.47
2000-01-01 18:20:00 PST,+2255.56,-164.113,+0,+0,-1102.87,+2062.75
2000-01-01 18:30:00 PST,+2284.97,-138.826,+0,+0,-1083.7,+2070.21
2000-01-01 18:40:00 PST,+2263.27,-154.923,+0,+0,-1108.01,+2063.6
2000-01-01 18:50:00 PST,+2257.22,-148.814,+0,+0,-1125.09,+2068.05
2000-01-01 19:00:00 PST,+2267.01,-146.137,+0,+0,-1101.76,+2069.4
2000-01-01 19:10:00 PST,+2262.33,-153.013,+0,+0,-1101.55,+2064.79
2000-01-01 19:20:00 PST,+2266.68,-164.907,+0,+0,-1098.05,+2057.73
2000-01-01 19:30:00 PST,+2270.85,-156.273,+0,+0,-1097.73,+2062.12
2000-01-01 19:40:00 PST,+2265.17,-150.66,+0,+0,-1108.03,+2068.44
2000-01-01 19:50:00 PST,+2275.2,-126.032,+0,+0,-1093.55,+2080.14
2000-01-01 20:00:00 PST,+2274.56,-159.768,+0,+0,-1087.06,+2057.08
2000-01-01 20:10:00 PST,+2242.66,-175.943,+0,+0,-1117.71,+2057.15
2000-01-01 20:20:00 PST,+2260.1,-149.69,+0,+0,-1110.58,+2070.77
2000-01-01 20:30:00 PST,+2276.47,-144.917,+0,+0,-1102.21,+2070.13
2000-01-01 20:40:00 PST,+2278.1,-142.259,+0,+0,-1105.83,+2069.7
2000-01-01 20:50:00 PST,+2288.15,-127.274,+0,+0,-1103.84,+2075.59
2000-01-01 21:00:00 PST,+2281.98,-146.441,+0,+0,-1108.56,+2063.36
2000-01-01 21:10:00 PST,+2277.22,-143.025,+0,+0,-1119.95,+2066.41
2000-01-01 21:20:00 PST,+2263.09,-143.927,+0,+0,-1135.59,+2073.03
2000-01-01 21:30:00 PST,+2297.83,-132.151,+0,+0,-1108.86,+2072.45
2000-01-01 21:40:00 PST,+2305.28,-129.612,+0,+0,-1093.06,+2072.26
2000-01-01 21:50:00 PST,+2278.35,-148.281,+0,+0,-1124.06,+2075.59
2000-01-01 22:00:00 PST,+2297.25,-121.76,+0,+0,-1137.4,+2087.72
2000-01-01 22:10:00 PST,+2287.9,-147.824,+0,+0,-1136.46,+2072.93
2000-01-01 22:20:00 PST,+2301.04,-140.269,+0,+0,-1118.84,+2076.24
2000-01-01 22:30:00 PST,+2297.36,-131.61,+0,+0,-1123.61,+2085.04
2000-01-01 22:40:00 PST,+2299.01,-129.188,+0,+0,-1139.27,+2083.84
2000-01-01 22:50:00 PST,+2316.83,-125.946,+0,+0,-1113.39,+2082.41
2000-01-01 23:00:00 PST,+2322.58,-127.915,+0,+0,-1124.17,+2084.65
2000-01-01 23:10:00 PST,+2305.88,-122.856,+0,+0,-1132.7,+2080.43
2000-01-01 23:20:00 PST,+2310.19,-127.355,+0,+0,-1133.44,+2074.67
2000-01-01 23:30:00 PST,+2329.1,-105.525,+0,+0,-1123.43,+2081.65
2000-01-01 23:40:00 PST,+2325.21,-102.817,+0,+0,-1129.78,+2084.56
2000-01-01 23:50:00 PST,+2310.34,-123.209,+0,+0,-1124.43,+2074.29
