# file...... /gldportal/www/html/Scenario_0/simulation6_run146/Voltage_675.csv
# date...... Mon Aug 12 18:26:06 2013
# user...... (null)
# host...... (null)
# target.... node 67
# trigger... (none)
# interval.. 600
# limit..... 144
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 10:20:00 PST,+2330.83,-100.092,-1263.76,-2032.86,-1137.85,+2083.73
2000-01-01 10:30:00 PST,+2352.2,-68.2859,-1256.13,-2008.14,-1145.77,+2098.09
2000-01-01 10:40:00 PST,+2352.6,-70.6459,-1254.58,-2010.82,-1145.22,+2094.49
2000-01-01 10:50:00 PST,+2352.55,-84.5676,-1246.63,-2044.65,-1138.63,+2081.22
2000-01-01 11:00:00 PST,+2361.43,-67.9491,-1244.49,-2024.26,-1131.97,+2087.85
2000-01-01 11:10:00 PST,+2368.47,-54.573,-1243.88,-2020.22,-1149.19,+2095.88
2000-01-01 11:20:00 PST,+2350.36,-70.3711,-1248.22,-2024.84,-1152.38,+2087.92
2000-01-01 11:30:00 PST,+2364.93,-60.8793,-1238.33,-2029.97,-1146.86,+2085.94
2000-01-01 11:40:00 PST,+2362.22,-63.3342,-1237.41,-2038.76,-1144.45,+2084.42
2000-01-01 11:50:00 PST,+2348.86,-74.1106,-1244.8,-2042.78,-1165.01,+2082.25
2000-01-01 12:00:00 PST,+2342.37,-67.7885,-1252.95,-2022.27,-1165.34,+2089.11
2000-01-01 12:10:00 PST,+2362.81,-54.4582,-1240.11,-2036.29,-1161.83,+2090.19
2000-01-01 12:20:00 PST,+2367.19,-64.1048,-1235.4,-2038.46,-1147.46,+2083.92
2000-01-01 12:30:00 PST,+2374.01,-50.3102,-1235.97,-2036.48,-1155.06,+2090.85
2000-01-01 12:40:00 PST,+2371.32,-50.8221,-1238.22,-2031.18,-1150.57,+2093.4
2000-01-01 12:50:00 PST,+2362.06,-60.2408,-1247.54,-2024.92,-1159.88,+2094.49
2000-01-01 13:00:00 PST,+2356.86,-73.9943,-1249.14,-2042.63,-1163.64,+2089.38
2000-01-01 13:10:00 PST,+2351.53,-77.3465,-1253.09,-2026.46,-1148.19,+2092.02
2000-01-01 13:20:00 PST,+2352.98,-80.9474,-1257.15,-2029.32,-1150.65,+2092.68
2000-01-01 13:30:00 PST,+2352.23,-100.116,-1255.33,-2044.58,-1136.57,+2085.25
2000-01-01 13:40:00 PST,+2337.6,-96.0625,-1272.36,-2013.97,-1143.02,+2096.7
2000-01-01 13:50:00 PST,+2332.52,-104.366,-1280.6,-2003.94,-1138.43,+2097.43
2000-01-01 14:00:00 PST,+2316.64,-139.923,-1288.27,-2023.57,-1126.82,+2083.93
2000-01-01 14:10:00 PST,+2318.49,-126.697,-1291.38,-2007.59,-1125.8,+2091.17
2000-01-01 14:20:00 PST,+2302.2,-126.456,-1308.87,-1977.13,-1132.24,+2100.55
2000-01-01 14:30:00 PST,+2314.23,-119.355,-1306.21,-1966.49,-1123.23,+2107.05
2000-01-01 14:40:00 PST,+2309.94,-139.224,-1300.74,-2002.56,-1119.73,+2089.81
2000-01-01 14:50:00 PST,+2309.56,-132.301,-1294.19,-1975.18,-1118.58,+2088.98
2000-01-01 15:00:00 PST,+2325.89,-116.098,-1285.19,-1975.86,-1111.16,+2091.55
2000-01-01 15:10:00 PST,+2299.59,-134.83,-1285.13,-1985.35,-1094.88,+2078.11
2000-01-01 15:20:00 PST,+2302.02,-140.43,-1278.4,-2015.63,-1105.09,+2072.33
2000-01-01 15:30:00 PST,+2298.84,-134.302,-1283.83,-1985.7,-1102.33,+2081.26
2000-01-01 15:40:00 PST,+2301.27,-112.023,-1288.97,-1946.07,-1111.82,+2098.18
2000-01-01 15:50:00 PST,+2301.69,-135.492,-1277.67,-1981.32,-1084.9,+2075.43
2000-01-01 16:00:00 PST,+2304.37,-126.417,-1274.37,-1979.76,-1080.48,+2076.13
2000-01-01 16:10:00 PST,+2258.55,-160.713,-1296.89,-1997.55,-1113.46,+2065.24
2000-01-01 16:20:00 PST,+2288.22,-141.01,-1282.36,-1971.97,-1076.27,+2071.24
2000-01-01 16:30:00 PST,+2252.53,-174.105,-1300.83,-1995.02,-1113.96,+2060.18
2000-01-01 16:40:00 PST,+2277.46,-149.22,-1290.44,-1958.49,-1057.61,+2065.94
2000-01-01 16:50:00 PST,+2263.66,-135.683,-1295.52,-1912.47,-1070.72,+2077.57
2000-01-01 17:00:00 PST,+2241.61,-155.486,-1296.04,-1941.18,-1087.06,+2065.08
2000-01-01 17:10:00 PST,+2247.6,-160.994,-1291.88,-1950.52,-1072.15,+2058.62
2000-01-01 17:20:00 PST,+2222.47,-147.011,-1312.31,-1895.29,-1105.55,+2075.3
2000-01-01 17:30:00 PST,+2253.71,-148.668,-1281.43,-1919.02,-1051.35,+2049.7
2000-01-01 17:40:00 PST,+2263.87,-143.393,-1294.67,-1924.68,-1066.01,+2067.79
2000-01-01 17:50:00 PST,+2215.98,-161.714,-1314.44,-1906.02,-1102.57,+2070.06
2000-01-01 18:00:00 PST,+2251.29,-148.033,-1292.44,-1920.92,-1056.71,+2062.28
2000-01-01 18:10:00 PST,+2225.53,-151.699,-1308.38,-1896.11,-1084.31,+2075.27
2000-01-01 18:20:00 PST,+2231.76,-165.641,-1303.81,-1929.64,-1072.99,+2064.04
2000-01-01 18:30:00 PST,+2267.1,-140.68,-1288.74,-1928.62,-1055.57,+2069.23
2000-01-01 18:40:00 PST,+2241.91,-156.576,-1299.76,-1929.29,-1079.19,+2063.54
2000-01-01 18:50:00 PST,+2226.76,-151.936,-1308.88,-1917.95,-1100.18,+2070.83
2000-01-01 19:00:00 PST,+2244.62,-146.615,-1297.22,-1906.24,-1074.7,+2073.62
2000-01-01 19:10:00 PST,+2240.93,-153.315,-1298.98,-1911.47,-1071.4,+2067.01
2000-01-01 19:20:00 PST,+2241.67,-167.453,-1299.73,-1944.01,-1073.38,+2058.65
2000-01-01 19:30:00 PST,+2249.82,-158.435,-1292.6,-1929.74,-1064.77,+2060.07
2000-01-01 19:40:00 PST,+2242.44,-153.612,-1301.01,-1919.52,-1075.56,+2066.73
2000-01-01 19:50:00 PST,+2251.82,-128.674,-1298.8,-1877.93,-1059.21,+2079.06
2000-01-01 20:00:00 PST,+2250.06,-164.219,-1290.69,-1948.84,-1058.78,+2054.06
2000-01-01 20:10:00 PST,+2218.17,-178.743,-1309.53,-1934.4,-1088.33,+2056.91
2000-01-01 20:20:00 PST,+2234.17,-153.025,-1310.4,-1906.28,-1080.45,+2069.78
2000-01-01 20:30:00 PST,+2248.13,-148.416,-1299.93,-1927.45,-1076.67,+2071.34
2000-01-01 20:40:00 PST,+2256.32,-144.836,-1293.5,-1926.85,-1074.55,+2067.84
2000-01-01 20:50:00 PST,+2269.53,-128.808,-1291.41,-1921.13,-1075.14,+2075.09
2000-01-01 21:00:00 PST,+2250.37,-151.835,-1293.88,-1958.93,-1086.82,+2062.39
2000-01-01 21:10:00 PST,+2257.64,-145.23,-1292.3,-1948.39,-1091.24,+2064.12
2000-01-01 21:20:00 PST,+2238.2,-144.769,-1308.18,-1923.68,-1109.42,+2075.72
2000-01-01 21:30:00 PST,+2278.59,-133.969,-1284.27,-1950.51,-1081.03,+2070.8
2000-01-01 21:40:00 PST,+2283.16,-132.768,-1282.06,-1953.47,-1068.58,+2070.38
2000-01-01 21:50:00 PST,+2254.26,-150.213,-1305.1,-1948.18,-1097.48,+2075.19
2000-01-01 22:00:00 PST,+2277.56,-122.373,-1299.05,-1940.11,-1111.08,+2088.82
2000-01-01 22:10:00 PST,+2258.8,-151.087,-1301.15,-1978.46,-1115.66,+2074.06
2000-01-01 22:20:00 PST,+2284.07,-140.328,-1291.41,-1968.6,-1093.72,+2076.85
2000-01-01 22:30:00 PST,+2272.36,-134.088,-1303.55,-1947.73,-1098.99,+2084.68
2000-01-01 22:40:00 PST,+2277.67,-130.937,-1299.7,-1963.43,-1115.97,+2083.88
2000-01-01 22:50:00 PST,+2294.89,-128.931,-1286.71,-1968.52,-1086.99,+2079.56
2000-01-01 23:00:00 PST,+2299.49,-129.816,-1289.64,-1986.58,-1104.54,+2086.28
2000-01-01 23:10:00 PST,+2288.04,-122.818,-1295.47,-1940.91,-1107.56,+2081.3
2000-01-01 23:20:00 PST,+2291.77,-127.575,-1287.23,-1961.01,-1108.99,+2075.27
2000-01-01 23:30:00 PST,+2313.32,-105.711,-1279.43,-1953.08,-1100.27,+2082.14
2000-01-01 23:40:00 PST,+2305.58,-104.397,-1286.26,-1950.08,-1109.85,+2085.33
2000-01-01 23:50:00 PST,+2290.42,-126.21,-1279.08,-1977.32,-1099.16,+2070.87
